id,text,language,crop,label,answer
940,Which fertilizer increases cotton fiber quality?,en,cotton,fertilizer_usage,"Potassium fertilizer, particularly SOP, is most effective in improving cotton fiber length and strength."
941,How do I prepare land for vegetable farming?,en,generic,farming_advice,"Deep plow, add compost, level the field, and form raised beds before planting vegetables."
942,Kapas lagane se pehle zameen saaf karne ka tareeqa?,ru,cotton,disease_management,Garmi mein gehri jotai aur crop rotation se zameen ke keeday kum hojate hain.
943,Garmi se kapas ke tindoon par kya asar hota hai?,ru,cotton,weather_impact,40 darje se upar tapmaan phoolon ke waqt tindaay girata hai aur paidawar kam hoti hai.
944,Can I sow cotton in June if I missed May?,en,cotton,sowing_time,Sowing cotton after May 31 reduces yield significantly; avoid late sowing when possible.
945,Hara khad zameen ke liye kaise mufeed hai?,ru,generic,soil_health,Hara khad zameen mein nitrogen aur organic madda badhata hai jo zameen aur paidawar behtar karta hai.
946,Which cotton variety grows well in clay soil?,en,cotton,seed_selection,Varieties like CIM-599 and MNH-886 perform well in clay soils with proper drainage.
947,What temperature is ideal for cotton growth?,en,cotton,weather_impact,Cotton grows best at temperatures between 25°C and 35°C with bright sunshine during the day.
948,How does phosphorus help cotton root development?,en,cotton,fertilizer_usage,Phosphorus promotes strong root growth and early plant establishment in cotton.
949,What role does humidity play in cotton disease spread?,en,cotton,disease_management,High humidity promotes fungal and bacterial disease spread in cotton; ensure good field ventilation.
950,Stored anaj ko keedon se kaise bachayein?,ru,generic,pest_prevention,"Saaf storage use karein, hermetic bags lagayein, grain protectant spray karein aur regular check karte rahein."
951,Organic tareeqe se kapas ki quality par kya asar hota hai?,ru,cotton,organic_farming,Organic kapas ka fiber naram hota hai aur premium textile markets mein iska zyada demand hai.
952,How to manage verticillium wilt in cotton fields?,en,cotton,disease_management,Use resistant varieties and deep soil tillage; avoid replanting cotton in severely infected fields.
953,Kapas mein DAP khad kab dena chahiye?,ru,cotton,fertilizer_usage,DAP beejai ke waqt ya thoda pehle dena chahiye taakay jarh ki badhwaar behtar ho.
954,How does temperature affect cotton germination rate?,en,cotton,crop_growth,Soil temperature below 16°C slows germination; optimal germination occurs between 20°C and 28°C.
955,Be-mausam barishon se fasal kaise bachayein?,ru,generic,weather_effects,Kharain belnd karein drainage ke liye aur baarish se pehle protective fungicide spray karein.
956,What month is ideal for cotton sowing in Sindh?,en,cotton,sowing_time,"In Sindh, April is the ideal month for cotton sowing due to warmer soil temperatures."
957,Chhotay kisaan apna kharch kaise kam kar sakte hain?,ru,generic,farming_advice,"Compost use karein, IPM apnayein, machine share karein aur group purchasing se input cost bachayein."
958,What are the top certified cotton seed brands in Pakistan?,en,cotton,seed_selection,"NIAB, CIM, and MNH series are among the top certified cotton seed varieties in Pakistan."
959,What is the government support price for cotton?,en,cotton,market_price,The government announces a minimum support price each season; contact local agriculture office for current rates.
960,What crops can be grown in saline soil conditions?,en,generic,farming_advice,"Barley, sugar beet, and kallar grass tolerate salinity well and can be grown in saline soil."
961,What are the early signs of cotton leaf curl virus?,en,cotton,disease_management,"Upward leaf curling, dark green veins, and small leaf size are the early signs of leaf curl virus."
962,Can I sow cotton in June if I missed May?,en,cotton,sowing_time,Sowing cotton after May 31 reduces yield significantly; avoid late sowing when possible.
963,Stored anaj ko keedon se kaise bachayein?,ru,generic,pest_prevention,"Saaf storage use karein, hermetic bags lagayein, grain protectant spray karein aur regular check karte rahein."
964,How to store seeds properly to maintain germination rate?,en,generic,farming_advice,"Store seeds in airtight containers in a cool, dry, dark place with silica gel to absorb moisture."
965,Kapas ke tindayon ki tadaad barhane ke liye kya karein?,ru,cotton,yield_improvement,"Mutawazan khad, waqt par keeron ka control aur phoolon ke waqt pani dena tindaay barhata hai."
966,Kapas mein keeron ka natural control kaise karein?,ru,cotton,pest_control,Trichogramma parasitoids chorhna kapas mein bollworm ka ek achha biological control tareeqa hai.
967,Which farming practice increases cotton fiber length?,en,cotton,yield_improvement,"Adequate potassium, optimal irrigation, and pest-free crop conditions promote longer cotton fiber."
968,Kapas mein nitrogen kab dena chahiye?,ru,cotton,fertilizer_usage,Nitrogen pehli kaat ke waqt aur phir phoolon se pehle do qastein mein dena chahiye.
969,What fungicide should I use for cotton wilt disease?,en,cotton,disease_management,Carbendazim or thiophanate-methyl soil drench helps manage fungal wilt in cotton fields.
970,Zameen ki khaaraapan ki wajah kya hai aur ilaj kya hai?,ru,generic,soil_health,Kharaab drainage aur ghair standard pani khaaraapan badhata hai; achhe pani se leaching aur gypsum madadgar hai.
971,How much seed is needed to plant one acre cotton?,en,cotton,seed_selection,Approximately 3 to 4 kg of quality cotton seed is needed to plant one acre.
972,Garmi ya sardi mein se kaunsa kapas ki badhwaar ke liye behtar hai?,ru,cotton,crop_growth,"Kapas chhoti raat wala paudha hai, Julai-August mein qudrati tor par phool aata hai."
973,Is boron spray helpful for cotton flower setting?,en,cotton,fertilizer_usage,"Yes, boron spray at flowering stage significantly improves flower retention and boll set."
974,Kya May ke baad kapas lagana theek rehta hai?,ru,cotton,sowing_time,June ke baad kapas lagana nuksan deh hai kyunkay pakaawat ka waqt kam reh jaata hai.
975,Boron spray kapas ke phoolon ke liye mufeed hai?,ru,cotton,fertilizer_usage,"Haan, phoolon ke waqt boron spray se phool girne kam hote hain aur tindaay zyada bante hain."
976,Which cotton seed variety is best for Sindh climate?,en,cotton,seed_selection,Varieties like CRIS-134 and CRIS-9 are well suited for the hot climate of Sindh.
977,Kapas lagane se pehle zameen saaf karne ka tareeqa?,ru,cotton,disease_management,Garmi mein gehri jotai aur crop rotation se zameen ke keeday kum hojate hain.
978,Can I sell cotton directly to textile mills?,en,cotton,market_price,"Yes, direct selling to textile mills often gives better prices if you have adequate quantity."
979,Ek acre kapas ko ek mausam mein kitna pani chahiye?,ru,cotton,irrigation_schedule,Ek acre kapas ko pura mausam mein lagbhag 36 se 40 inch pani ki zaroorat hoti hai.
980,Potash khad kapas ke liye zaroori hai ya nahi?,ru,cotton,fertilizer_usage,"Haan, potash fiber ki quality aur tindayon ka wazn barhata hai; SOP tinda lagane par dein."
981,How does heat stress affect cotton boll formation?,en,cotton,weather_impact,Temperatures above 40°C during flowering cause boll shedding and reduce final yield significantly.
982,Which fertilizer is best for cotton plants in Pakistan?,en,cotton,fertilizer_usage,DAP at sowing and urea in splits are the most commonly recommended fertilizers for cotton in Pakistan.
983,When should I apply DAP fertilizer to cotton crop?,en,cotton,fertilizer_usage,Apply DAP at the time of sowing or just before to provide phosphorus for root development.
984,Is cotton leaf curl disease curable after infection?,en,cotton,disease_management,No direct cure exists; manage by controlling whitefly and using tolerant varieties for next crop.
985,Spray karte waqt apni hifazat kaise karein kapas mein?,ru,cotton,pest_control,"Poori baahen dhakne wale kapde, dastane aur mask pehen; hawa ke rukh spray karein."
986,How to manage verticillium wilt in cotton fields?,en,cotton,disease_management,Use resistant varieties and deep soil tillage; avoid replanting cotton in severely infected fields.
987,Ek acre kapas ke liye kitna beej chahiye?,ru,cotton,seed_selection,Ek acre kapas ke liye 3 se 4 kilogram certified beej kaafi hota hai.
988,What is the cheapest way to add nitrogen to soil?,en,generic,fertilizer_guidance,Growing green manure crops like guar or senji and plowing them in is the cheapest nitrogen source.
989,How to protect cotton from thrips infestation?,en,cotton,pest_control,Apply spinosad or imidacloprid spray at first signs of thrips; avoid over-spraying beneficial insects.
990,What is the best time to sow cotton in Pakistan?,en,cotton,sowing_time,Cotton should be sown between late April and May in most regions of Pakistan for best yield.
991,How does late monsoon affect cotton harvesting schedule?,en,cotton,weather_impact,Late monsoon delays boll opening and can cause boll rot; adjust harvest timing accordingly.
992,How to manage irrigation during cotton boll opening?,en,cotton,irrigation_schedule,Reduce irrigation frequency during boll opening to promote uniform opening and maintain fiber quality.
993,What soil depth is required for cotton root penetration?,en,cotton,soil_type,"Cotton roots need at least 60 to 90 cm of loose, well-drained soil for proper development."
994,Boron spray kapas ke phoolon ke liye mufeed hai?,ru,cotton,fertilizer_usage,"Haan, phoolon ke waqt boron spray se phool girne kam hote hain aur tindaay zyada bante hain."
995,Kapas par pesticide kitni baar lagana chahiye?,ru,cotton,pest_control,"Sirf zaroorat hone par spray karein, ek mausam mein 3 se 5 baar kafi hota hai."
996,Monsoon mein deri se kapas todne ka schedule kaise banayein?,ru,cotton,weather_impact,Deri se monsoon tindayon ka kholnaa rokti hai; mausam dekh kar todaai ka waqt mutaayyin karein.
997,What is the best chemical for pink bollworm in cotton?,en,cotton,pest_control,Emamectin benzoate is highly effective against pink bollworm; spray at first trap catch.
998,What is the difference between hybrid and BT cotton seeds?,en,cotton,seed_selection,BT cotton has insect resistance genes; hybrid varieties are bred for vigor but may lack built-in pest resistance.
999,How does timely weeding improve cotton production?,en,cotton,yield_improvement,Removing weeds in the first 6 weeks prevents yield loss of up to 40 percent in cotton.
1000,Kapas ki jarh ke liye zameen ki gahraai kitni honi chahiye?,ru,cotton,soil_type,Kapas ki jarh ke liye 60 se 90 cm naram aur drainage wali zameen ki zaroorat hoti hai.
